Estudiante2458;3;6
Estudiante2459;2;2
Estudiante2460;5;6
Estudiante2461;1;10
Estudiante2462;4;8
Estudiante2463;3;2
Estudiante2464;2;4
Estudiante2465;10;1
Estudiante2466;8;10
Estudiante2467;6;7
Estudiante2468;9;1
Estudiante2469;4;4
Estudiante2470;8;6
Estudiante2471;3;6
Estudiante2472;4;5
Estudiante2473;5;3
Estudiante2474;9;9
Estudiante2475;7;10
Estudiante2476;2;3
Estudiante2477;6;1
Estudiante2478;10;8
Estudiante2479;2;9
Estudiante2480;6;6
Estudiante2481;6;8
Estudiante2482;5;10
Estudiante2483;5;9
Estudiante2484;2;8
Estudiante2485;5;3
Estudiante2486;3;2
Estudiante2487;10;7
Estudiante2488;3;9
Estudiante2489;4;5
Estudiante2490;5;4
Estudiante2491;2;10
Estudiante2492;1;4
Estudiante2493;10;3
Estudiante2494;2;2
Estudiante2495;1;6
Estudiante2496;6;4
Estudiante2497;1;4
Estudiante2498;10;3
Estudiante2499;2;5
Estudiante2500;6;2
Estudiante2501;10;9
Estudiante2502;4;8
Estudiante2503;3;8
Estudiante2504;10;2
Estudiante2505;2;8
Estudiante2506;2;9
Estudiante2507;2;6
Estudiante2508;10;8
Estudiante2509;4;4
Estudiante2510;1;5
Estudiante2511;5;6
Estudiante2512;6;7
Estudiante2513;10;5
Estudiante2514;10;4
Estudiante2515;2;7
Estudiante2516;1;6
Estudiante2517;5;8
Estudiante2518;8;7
Estudiante2519;5;3
Estudiante2520;5;4
Estudiante2521;6;3
Estudiante2522;8;6
Estudiante2523;6;8
Estudiante2524;1;1
Estudiante2525;9;9
Estudiante2526;7;6
Estudiante2527;3;1
Estudiante2528;1;4
Estudiante2529;6;1
Estudiante2530;2;4
Estudiante2531;2;9
Estudiante2532;1;4
Estudiante2533;4;9
Estudiante2534;1;8
Estudiante2535;6;4
Estudiante2536;4;9
Estudiante2537;10;9
Estudiante2538;3;10
Estudiante2539;8;6
Estudiante2540;1;9
Estudiante2541;5;10
Estudiante2542;10;8
Estudiante2543;1;8
Estudiante2544;9;5
Estudiante2545;1;3
Estudiante2546;3;3
Estudiante2547;6;6
Estudiante2548;2;7
Estudiante2549;2;6
Estudiante2550;9;3
Estudiante2551;4;8
Estudiante2552;8;10
Estudiante2553;2;10
Estudiante2554;5;6
Estudiante2555;2;5
Estudiante2556;1;4
Estudiante2557;1;7
Estudiante2558;5;8
Estudiante2559;2;1
Estudiante2560;1;5
Estudiante2561;1;3
Estudiante2562;6;9
Estudiante2563;9;10
Estudiante2564;4;1
Estudiante2565;7;1
Estudiante2566;9;10
Estudiante2567;10;5
Estudiante2568;7;10
Estudiante2569;10;7
Estudiante2570;9;10
Estudiante2571;2;6
Estudiante2572;7;4
Estudiante2573;3;1
Estudiante2574;6;2
Estudiante2575;4;10
Estudiante2576;7;5
Estudiante2577;5;9
Estudiante2578;9;9
Estudiante2579;10;7
Estudiante2580;2;8
Estudiante2581;8;5
Estudiante2582;10;2
Estudiante2583;5;3
Estudiante2584;10;7
Estudiante2585;5;6
Estudiante2586;6;9
Estudiante2587;9;7
Estudiante2588;7;7
Estudiante2589;6;4
Estudiante2590;3;9
Estudiante2591;10;5
Estudiante2592;7;8
Estudiante2593;2;5
Estudiante2594;1;7
Estudiante2595;2;3
Estudiante2596;7;8
Estudiante2597;10;5
Estudiante2598;1;9
Estudiante2599;10;5
Estudiante2600;4;1
Estudiante2601;5;7
Estudiante2602;8;1
Estudiante2603;7;3
Estudiante2604;7;2
Estudiante2605;1;7
Estudiante2606;9;1
Estudiante2607;6;8
Estudiante2608;8;2
Estudiante2609;7;4
Estudiante2610;5;4
Estudiante2611;4;9
Estudiante2612;8;8
Estudiante2613;7;5
Estudiante2614;1;9
Estudiante2615;7;1
Estudiante2616;3;10
Estudiante2617;3;9
Estudiante2618;7;8
Estudiante2619;7;7
Estudiante2620;3;8
Estudiante2621;8;10
Estudiante2622;2;2
Estudiante2623;7;5
Estudiante2624;10;10
Estudiante2625;4;6
Estudiante2626;8;5
Estudiante2627;2;4
Estudiante2628;4;3
Estudiante2629;6;5
Estudiante2630;5;5
Estudiante2631;8;8
Estudiante2632;3;5
Estudiante2633;8;9
Estudiante2634;2;10
Estudiante2635;5;6
Estudiante2636;8;3
Estudiante2637;8;7
Estudiante2638;10;5
Estudiante2639;1;2
Estudiante2640;9;2
Estudiante2641;6;7
Estudiante2642;9;2
Estudiante2643;5;10
Estudiante2644;2;7
Estudiante2645;10;7
Estudiante2646;4;10
Estudiante2647;6;2
Estudiante2648;2;10
Estudiante2649;4;6
Estudiante2650;10;6
Estudiante2651;4;1
Estudiante2652;6;7
Estudiante2653;7;9
Estudiante2654;9;3
Estudiante2655;1;8
Estudiante2656;9;6
Estudiante2657;1;10
Estudiante2658;5;8
Estudiante2659;7;3
Estudiante2660;1;6
Estudiante2661;8;9
Estudiante2662;9;4
Estudiante2663;2;6
Estudiante2664;7;2
Estudiante2665;5;2
Estudiante2666;1;9
Estudiante2667;3;5
Estudiante2668;2;3
Estudiante2669;4;2
Estudiante2670;9;3
Estudiante2671;2;3
Estudiante2672;5;2
Estudiante2673;9;8
Estudiante2674;6;3
Estudiante2675;2;4
Estudiante2676;5;1
Estudiante2677;6;7
Estudiante2678;4;9
Estudiante2679;9;4
Estudiante2680;3;6
Estudiante2681;10;5
Estudiante2682;10;8
Estudiante2683;8;2
Estudiante2684;4;9
Estudiante2685;4;8
Estudiante2686;6;2
Estudiante2687;6;7
Estudiante2688;8;8
Estudiante2689;6;7
Estudiante2690;6;2
Estudiante2691;1;4
Estudiante2692;5;2
Estudiante2693;9;3
Estudiante2694;7;2
Estudiante2695;6;4
Estudiante2696;4;10
Estudiante2697;7;1
Estudiante2698;4;1
Estudiante2699;5;5
Estudiante2700;5;1
Estudiante2701;6;8
Estudiante2702;8;5
Estudiante2703;1;9
Estudiante2704;7;5
Estudiante2705;7;4
Estudiante2706;8;10
Estudiante2707;1;5
Estudiante2708;7;1
Estudiante2709;9;3
Estudiante2710;8;8
Estudiante2711;7;3
Estudiante2712;5;7
Estudiante2713;2;5
Estudiante2714;9;4
Estudiante2715;4;7
Estudiante2716;4;3
Estudiante2717;6;4
Estudiante2718;9;6
Estudiante2719;3;5
Estudiante2720;9;9
Estudiante2721;5;9
Estudiante2722;3;3
Estudiante2723;5;10
Estudiante2724;2;3
Estudiante2725;10;8
Estudiante2726;1;1
Estudiante2727;6;8
Estudiante2728;1;10
Estudiante2729;4;5
Estudiante2730;10;5
Estudiante2731;8;6
Estudiante2732;1;3
Estudiante2733;5;2
Estudiante2734;1;2
Estudiante2735;5;5
Estudiante2736;1;10
Estudiante2737;4;6
Estudiante2738;10;8
Estudiante2739;9;4
Estudiante2740;8;5
Estudiante2741;1;1
Estudiante2742;1;1
Estudiante2743;8;8
Estudiante2744;3;3
Estudiante2745;4;9
Estudiante2746;9;10
Estudiante2747;3;9
Estudiante2748;10;9
Estudiante2749;7;8
Estudiante2750;4;10
Estudiante2751;4;6
Estudiante2752;8;4
Estudiante2753;3;4
Estudiante2754;10;4
Estudiante2755;6;1
Estudiante2756;4;10
Estudiante2757;10;10
Estudiante2758;3;7
Estudiante2759;3;10
Estudiante2760;8;1
Estudiante2761;3;10
Estudiante2762;4;4
Estudiante2763;3;9
Estudiante2764;3;6
Estudiante2765;8;2
Estudiante2766;8;3
Estudiante2767;2;2
Estudiante2768;6;2
Estudiante2769;7;6
Estudiante2770;8;6
Estudiante2771;8;6
Estudiante2772;7;10
Estudiante2773;7;6
Estudiante2774;10;1
Estudiante2775;4;9
Estudiante2776;8;6
Estudiante2777;3;6
Estudiante2778;5;6
Estudiante2779;2;4
Estudiante2780;9;3
Estudiante2781;6;4
Estudiante2782;3;1
Estudiante2783;10;3
Estudiante2784;3;8
Estudiante2785;10;5
Estudiante2786;7;8
Estudiante2787;3;7
Estudiante2788;4;10
Estudiante2789;4;10
Estudiante2790;5;6
Estudiante2791;9;6
Estudiante2792;8;10
Estudiante2793;7;9
Estudiante2794;8;2
Estudiante2795;4;1
Estudiante2796;8;4
Estudiante2797;10;10
Estudiante2798;7;7
Estudiante2799;2;4
Estudiante2800;6;6
Estudiante2801;7;5
Estudiante2802;2;8
Estudiante2803;6;8
Estudiante2804;8;3
Estudiante2805;6;10
Estudiante2806;9;7
Estudiante2807;6;10
Estudiante2808;10;5
Estudiante2809;1;10
Estudiante2810;2;3
Estudiante2811;4;8
Estudiante2812;7;5
Estudiante2813;9;4
Estudiante2814;5;2
Estudiante2815;9;4
Estudiante2816;7;8
Estudiante2817;8;5
Estudiante2818;8;8
Estudiante2819;10;9
Estudiante2820;9;5
Estudiante2821;3;7
Estudiante2822;7;1
Estudiante2823;8;10
Estudiante2824;6;5
Estudiante2825;3;8
Estudiante2826;7;8
Estudiante2827;8;10
Estudiante2828;5;4
Estudiante2829;2;1
Estudiante2830;7;3
Estudiante2831;3;5
Estudiante2832;7;8
Estudiante2833;1;6
Estudiante2834;4;7
Estudiante2835;8;4
Estudiante2836;2;3
Estudiante2837;9;9
Estudiante2838;10;1
Estudiante2839;1;3
Estudiante2840;5;2
Estudiante2841;1;3
Estudiante2842;7;2
Estudiante2843;2;3
Estudiante2844;4;4
Estudiante2845;2;8
Estudiante2846;1;4
Estudiante2847;6;1
Estudiante2848;5;7
Estudiante2849;3;7
Estudiante2850;8;3
Estudiante2851;2;3
Estudiante2852;4;9
Estudiante2853;4;1
Estudiante2854;5;7
Estudiante2855;3;4
Estudiante2856;1;5
Estudiante2857;4;1
Estudiante2858;5;6
Estudiante2859;9;6
Estudiante2860;2;6
Estudiante2861;3;7
Estudiante2862;7;9
Estudiante2863;2;1
Estudiante2864;7;4
Estudiante2865;2;5
Estudiante2866;1;2
Estudiante2867;2;10
Estudiante2868;5;3
Estudiante2869;10;1
Estudiante2870;2;3
Estudiante2871;5;3
Estudiante2872;9;7
Estudiante2873;5;10
Estudiante2874;4;4
Estudiante2875;8;5
Estudiante2876;8;6
Estudiante2877;7;3
Estudiante2878;10;10
Estudiante2879;2;2
Estudiante2880;2;6
Estudiante2881;4;3
Estudiante2882;3;3
Estudiante2883;7;8
Estudiante2884;7;8
Estudiante2885;5;1
Estudiante2886;3;9
Estudiante2887;8;3
Estudiante2888;2;2
Estudiante2889;3;10
Estudiante2890;6;10
Estudiante2891;7;5
Estudiante2892;7;4
Estudiante2893;5;7
Estudiante2894;4;2
Estudiante2895;5;5
Estudiante2896;4;5
Estudiante2897;7;3
Estudiante2898;7;5
Estudiante2899;8;6
Estudiante2900;7;1
Estudiante2901;3;6
Estudiante2902;10;8
Estudiante2903;1;7
Estudiante2904;7;10
Estudiante2905;10;3
Estudiante2906;6;5
Estudiante2907;10;10
Estudiante2908;6;10
Estudiante2909;5;9
Estudiante2910;1;8
Estudiante2911;2;5
Estudiante2912;4;8
Estudiante2913;7;1
Estudiante2914;10;8
Estudiante2915;10;9
Estudiante2916;9;7
Estudiante2917;8;1
Estudiante2918;7;1
Estudiante2919;5;1
Estudiante2920;7;3
Estudiante2921;7;4
Estudiante2922;8;9
Estudiante2923;4;5
Estudiante2924;8;10
Estudiante2925;3;10
Estudiante2926;3;10
Estudiante2927;4;4
Estudiante2928;6;7
Estudiante2929;5;5
Estudiante2930;8;7
Estudiante2931;3;6
Estudiante2932;3;2
Estudiante2933;3;2
Estudiante2934;2;6
Estudiante2935;4;2
Estudiante2936;7;2
Estudiante2937;6;1
Estudiante2938;4;4
Estudiante2939;10;6
Estudiante2940;4;3
Estudiante2941;1;8
Estudiante2942;5;5
Estudiante2943;7;4
Estudiante2944;5;2
Estudiante2945;5;2
Estudiante2946;6;10
Estudiante2947;1;10
Estudiante2948;6;6
Estudiante2949;9;6
Estudiante2950;3;4
Estudiante2951;3;8
Estudiante2952;4;2
Estudiante2953;4;7
Estudiante2954;1;6
Estudiante2955;5;4
Estudiante2956;8;2
Estudiante2957;8;5
Estudiante2958;5;5
Estudiante2959;6;3
Estudiante2960;9;4
Estudiante2961;9;8
Estudiante2962;7;7
Estudiante2963;1;9
Estudiante2964;8;8
Estudiante2965;1;4
Estudiante2966;1;1
Estudiante2967;8;5
Estudiante2968;1;4
Estudiante2969;7;3
Estudiante2970;2;7
Estudiante2971;8;1
Estudiante2972;5;1
Estudiante2973;8;6
Estudiante2974;6;6
Estudiante2975;8;7
Estudiante2976;9;4
Estudiante2977;3;3
Estudiante2978;4;6
Estudiante2979;3;4
Estudiante2980;4;5
Estudiante2981;3;10
Estudiante2982;4;5
Estudiante2983;7;7
Estudiante2984;8;10
Estudiante2985;4;3
Estudiante2986;4;4
Estudiante2987;9;7
Estudiante2988;7;8
Estudiante2989;9;4
Estudiante2990;8;4
Estudiante2991;7;9
Estudiante2992;7;7
Estudiante2993;1;5
Estudiante2994;9;2
Estudiante2995;8;2
Estudiante2996;9;2
Estudiante2997;10;6
Estudiante2998;4;7
Estudiante2999;8;8
Estudiante3000;1;3
Estudiante3001;9;9
Estudiante3002;3;10
Estudiante3003;7;4
Estudiante3004;7;10
Estudiante3005;8;4
Estudiante3006;6;8
Estudiante3007;2;3
Estudiante3008;5;1
Estudiante3009;10;10
Estudiante3010;9;10
Estudiante3011;1;4
Estudiante3012;1;4
Estudiante3013;4;10
Estudiante3014;10;2
Estudiante3015;9;10
Estudiante3016;2;9
Estudiante3017;2;1
Estudiante3018;8;1
Estudiante3019;4;9
Estudiante3020;4;7
Estudiante3021;10;1
Estudiante3022;2;1
Estudiante3023;2;5
Estudiante3024;2;6
Estudiante3025;6;1
Estudiante3026;2;4
Estudiante3027;10;2
Estudiante3028;4;7
Estudiante3029;6;3
Estudiante3030;9;6
Estudiante3031;3;9
Estudiante3032;6;9
Estudiante3033;10;1
Estudiante3034;2;4
Estudiante3035;3;7
Estudiante3036;5;8
Estudiante3037;2;1
Estudiante3038;8;8
Estudiante3039;4;7
Estudiante3040;10;9
Estudiante3041;8;5
Estudiante3042;8;2
Estudiante3043;2;7
Estudiante3044;6;7
Estudiante3045;7;7
Estudiante3046;9;9
Estudiante3047;5;5
Estudiante3048;4;8
Estudiante3049;5;7
Estudiante3050;2;8
Estudiante3051;1;5
Estudiante3052;8;10
Estudiante3053;3;10
Estudiante3054;2;5
Estudiante3055;4;1
Estudiante3056;10;4
Estudiante3057;6;3
Estudiante3058;2;4
Estudiante3059;3;6
Estudiante3060;1;1
Estudiante3061;6;10
Estudiante3062;5;10
Estudiante3063;10;8
Estudiante3064;10;2
Estudiante3065;7;6
Estudiante3066;10;5
Estudiante3067;3;9
Estudiante3068;6;4
Estudiante3069;8;4
Estudiante3070;3;9
Estudiante3071;1;5
Estudiante3072;7;8
Estudiante3073;10;5
Estudiante3074;6;1
Estudiante3075;4;1
Estudiante3076;3;10
Estudiante3077;6;8
Estudiante3078;3;5
Estudiante3079;5;2
Estudiante3080;8;6
Estudiante3081;7;2
Estudiante3082;2;7
Estudiante3083;6;8
Estudiante3084;5;3
Estudiante3085;10;5
Estudiante3086;8;9
Estudiante3087;3;8
Estudiante3088;3;6
Estudiante3089;4;5
Estudiante3090;9;2
Estudiante3091;6;4
Estudiante3092;5;4
Estudiante3093;7;7
Estudiante3094;10;5
Estudiante3095;3;10
Estudiante3096;10;6
Estudiante3097;7;8
Estudiante3098;6;10
Estudiante3099;9;3
Estudiante3100;3;5
Estudiante3101;8;1
Estudiante3102;9;8
Estudiante3103;6;7
Estudiante3104;1;9
Estudiante3105;9;7
Estudiante3106;4;6
Estudiante3107;6;3
Estudiante3108;9;3
Estudiante3109;9;5
Estudiante3110;1;9
Estudiante3111;10;10
Estudiante3112;3;8
Estudiante3113;6;8
Estudiante3114;3;3
Estudiante3115;7;10
Estudiante3116;3;7
Estudiante3117;9;6
Estudiante3118;10;3
Estudiante3119;5;5
Estudiante3120;8;3
Estudiante3121;6;1
Estudiante3122;10;10
Estudiante3123;2;9
Estudiante3124;1;3
Estudiante3125;5;1
Estudiante3126;2;10
Estudiante3127;1;3
Estudiante3128;1;10
Estudiante3129;7;3
Estudiante3130;6;10
Estudiante3131;9;1
Estudiante3132;9;2
Estudiante3133;4;1
Estudiante3134;10;7
Estudiante3135;7;7
Estudiante3136;4;10
Estudiante3137;8;2
Estudiante3138;2;8
Estudiante3139;2;6
Estudiante3140;5;5
Estudiante3141;3;10
Estudiante3142;3;10
Estudiante3143;7;3
Estudiante3144;10;2
Estudiante3145;8;8
Estudiante3146;4;4
Estudiante3147;8;4
Estudiante3148;2;10
Estudiante3149;8;7
Estudiante3150;7;2
Estudiante3151;5;5
Estudiante3152;3;1
Estudiante3153;10;7
Estudiante3154;2;2
Estudiante3155;3;9
Estudiante3156;7;4
Estudiante3157;4;3
Estudiante3158;9;10
Estudiante3159;4;1
Estudiante3160;6;10
Estudiante3161;9;4
Estudiante3162;2;1
Estudiante3163;3;3
Estudiante3164;10;6
Estudiante3165;7;7
Estudiante3166;6;1
Estudiante3167;1;10
Estudiante3168;7;7
Estudiante3169;9;6
Estudiante3170;9;4
Estudiante3171;9;1
Estudiante3172;10;2
Estudiante3173;8;5
Estudiante3174;4;6
Estudiante3175;9;9
Estudiante3176;3;6
Estudiante3177;4;5
Estudiante3178;10;1
Estudiante3179;10;7
Estudiante3180;2;10
Estudiante3181;1;8
Estudiante3182;2;3
Estudiante3183;5;2
Estudiante3184;10;3
Estudiante3185;6;6
Estudiante3186;7;7
Estudiante3187;10;1
Estudiante3188;1;9
Estudiante3189;7;3
Estudiante3190;4;7
Estudiante3191;7;8
Estudiante3192;3;9
Estudiante3193;5;6
Estudiante3194;8;8
Estudiante3195;8;5
Estudiante3196;2;7
Estudiante3197;5;8
Estudiante3198;1;10
Estudiante3199;9;4
Estudiante3200;5;2
Estudiante3201;1;4
Estudiante3202;2;2
Estudiante3203;6;9
Estudiante3204;7;2
Estudiante3205;3;2
Estudiante3206;8;9
Estudiante3207;2;1
Estudiante3208;6;3
Estudiante3209;7;7
Estudiante3210;1;4
Estudiante3211;8;8
Estudiante3212;6;3
Estudiante3213;7;10
Estudiante3214;4;1
Estudiante3215;9;10
Estudiante3216;10;3
Estudiante3217;10;3
Estudiante3218;5;9
Estudiante3219;7;9
Estudiante3220;3;5
Estudiante3221;1;2
Estudiante3222;7;1
Estudiante3223;8;4
Estudiante3224;1;1
Estudiante3225;8;2
Estudiante3226;7;4
Estudiante3227;10;9
Estudiante3228;1;4
Estudiante3229;7;6
Estudiante3230;3;9
Estudiante3231;2;2
Estudiante3232;4;10
Estudiante3233;9;7
Estudiante3234;10;10
Estudiante3235;3;6
Estudiante3236;4;2
Estudiante3237;4;9
Estudiante3238;4;7
Estudiante3239;1;1
Estudiante3240;7;4
Estudiante3241;3;8
Estudiante3242;9;10
Estudiante3243;3;6
Estudiante3244;2;10
Estudiante3245;8;9
Estudiante3246;2;8
Estudiante3247;8;4
Estudiante3248;7;5
Estudiante3249;1;10
Estudiante3250;2;1
Estudiante3251;1;7
Estudiante3252;8;6
Estudiante3253;1;2
Estudiante3254;3;2
Estudiante3255;4;4
Estudiante3256;7;8
Estudiante3257;1;5
Estudiante3258;8;2
Estudiante3259;10;7
Estudiante3260;1;1
Estudiante3261;5;6
Estudiante3262;4;4
Estudiante3263;9;7
Estudiante3264;7;5
Estudiante3265;6;9
Estudiante3266;1;3
Estudiante3267;10;6
Estudiante3268;3;4
Estudiante3269;5;6
Estudiante3270;6;1
Estudiante3271;9;10
Estudiante3272;10;2
Estudiante3273;9;6
Estudiante3274;9;3
Estudiante3275;8;2
Estudiante3276;10;2
Estudiante3277;3;8
Estudiante3278;1;2
Estudiante3279;6;2
Estudiante3280;2;5
Estudiante3281;3;9
Estudiante3282;9;3
Estudiante3283;1;1
Estudiante3284;4;5
Estudiante3285;6;6
Estudiante3286;2;3
Estudiante3287;3;1
Estudiante3288;9;10
Estudiante3289;6;6
Estudiante3290;9;8
Estudiante3291;7;2
Estudiante3292;5;6
Estudiante3293;10;8
Estudiante3294;5;7
Estudiante3295;2;4
Estudiante3296;10;4
Estudiante3297;8;4
Estudiante3298;5;7
Estudiante3299;6;3
Estudiante3300;7;2
Estudiante3301;9;1
Estudiante3302;1;1
Estudiante3303;3;9
Estudiante3304;9;2
Estudiante3305;7;1
Estudiante3306;7;2
Estudiante3307;2;2
Estudiante3308;4;7
Estudiante3309;9;8
Estudiante3310;3;6
Estudiante3311;8;9
Estudiante3312;6;4
Estudiante3313;8;3
Estudiante3314;7;8
Estudiante3315;7;2
Estudiante3316;10;7
Estudiante3317;6;5
Estudiante3318;9;10
Estudiante3319;3;6
Estudiante3320;1;7
Estudiante3321;3;1
Estudiante3322;2;9
Estudiante3323;2;9
Estudiante3324;1;1
Estudiante3325;2;7
Estudiante3326;10;5
Estudiante3327;4;4
Estudiante3328;3;2
Estudiante3329;4;9
Estudiante3330;6;7
Estudiante3331;9;3
Estudiante3332;2;9
Estudiante3333;10;9
Estudiante3334;3;8
Estudiante3335;1;3
Estudiante3336;5;9
Estudiante3337;3;10
Estudiante3338;1;8
Estudiante3339;2;9
Estudiante3340;8;10
Estudiante3341;10;8
Estudiante3342;4;1
Estudiante3343;9;5
Estudiante3344;7;6
Estudiante3345;3;1
Estudiante3346;4;8
Estudiante3347;10;2
Estudiante3348;8;5
Estudiante3349;8;3
Estudiante3350;8;3
Estudiante3351;8;2
Estudiante3352;8;8
Estudiante3353;8;3
Estudiante3354;5;9
Estudiante3355;1;7
Estudiante3356;3;8
Estudiante3357;2;8
Estudiante3358;2;5
Estudiante3359;2;7
Estudiante3360;5;7
Estudiante3361;10;6
Estudiante3362;10;2
Estudiante3363;3;5
Estudiante3364;4;4
Estudiante3365;2;5
Estudiante3366;2;9
Estudiante3367;4;7
Estudiante3368;8;8
Estudiante3369;7;4
Estudiante3370;5;10
Estudiante3371;8;8
Estudiante3372;8;3
Estudiante3373;5;1
Estudiante3374;7;3
Estudiante3375;1;7
Estudiante3376;8;6
Estudiante3377;2;3
Estudiante3378;8;4
Estudiante3379;10;2
Estudiante3380;8;1
Estudiante3381;7;5
Estudiante3382;7;8
Estudiante3383;3;4
Estudiante3384;7;5
Estudiante3385;4;7
Estudiante3386;9;10
Estudiante3387;3;2
Estudiante3388;2;6
Estudiante3389;7;3
Estudiante3390;3;9
Estudiante3391;2;5
Estudiante3392;1;6
Estudiante3393;10;5
Estudiante3394;6;7
Estudiante3395;10;4
Estudiante3396;8;6
Estudiante3397;8;4
Estudiante3398;4;8
Estudiante3399;7;7
Estudiante3400;2;8
Estudiante3401;3;4
Estudiante3402;5;3
Estudiante3403;9;10
Estudiante3404;5;8
Estudiante3405;8;9
Estudiante3406;6;4
Estudiante3407;8;4
Estudiante3408;10;4
Estudiante3409;10;8
Estudiante3410;7;5
Estudiante3411;5;1
Estudiante3412;1;7
Estudiante3413;2;2
Estudiante3414;5;2
Estudiante3415;5;10
Estudiante3416;2;5
Estudiante3417;10;8
Estudiante3418;10;9
Estudiante3419;9;4
Estudiante3420;1;5
Estudiante3421;2;6
Estudiante3422;3;5
Estudiante3423;2;4
Estudiante3424;1;6
Estudiante3425;1;2
Estudiante3426;8;2
Estudiante3427;5;8
Estudiante3428;10;6
Estudiante3429;8;5
Estudiante3430;3;10
Estudiante3431;9;2
Estudiante3432;5;5
Estudiante3433;6;9
Estudiante3434;3;2
Estudiante3435;3;10
Estudiante3436;6;8
Estudiante3437;9;2
Estudiante3438;9;1
Estudiante3439;5;4
Estudiante3440;8;2
Estudiante3441;8;3
Estudiante3442;1;3
Estudiante3443;1;6
Estudiante3444;4;4
Estudiante3445;8;8
Estudiante3446;1;7
Estudiante3447;10;3
Estudiante3448;4;10
Estudiante3449;5;5
Estudiante3450;5;5
Estudiante3451;10;3
Estudiante3452;7;7
Estudiante3453;7;3
Estudiante3454;9;9
Estudiante3455;7;3
Estudiante3456;8;3
Estudiante3457;9;4
Estudiante3458;8;4
Estudiante3459;1;5
Estudiante3460;1;4
Estudiante3461;10;1
Estudiante3462;5;6
Estudiante3463;2;1
Estudiante3464;10;7
Estudiante3465;4;10
Estudiante3466;8;2
Estudiante3467;7;10
Estudiante3468;7;10
Estudiante3469;7;2
Estudiante3470;3;1
Estudiante3471;9;8
Estudiante3472;9;4
Estudiante3473;8;2
Estudiante3474;7;6
Estudiante3475;9;7
Estudiante3476;5;1
Estudiante3477;3;8
Estudiante3478;10;10
Estudiante3479;7;5
Estudiante3480;3;9
Estudiante3481;7;1
Estudiante3482;2;8
Estudiante3483;8;2
Estudiante3484;9;7
Estudiante3485;7;6
Estudiante3486;4;5
Estudiante3487;10;7
Estudiante3488;1;8
Estudiante3489;1;7
Estudiante3490;7;9
Estudiante3491;10;2
Estudiante3492;10;7
Estudiante3493;6;9
Estudiante3494;9;4
Estudiante3495;8;2
Estudiante3496;4;3
Estudiante3497;3;2
Estudiante3498;5;10
Estudiante3499;3;10
Estudiante3500;9;3
Estudiante3501;7;1
Estudiante3502;10;9
Estudiante3503;8;4
Estudiante3504;5;7
Estudiante3505;3;1
Estudiante3506;2;2
Estudiante3507;9;4
Estudiante3508;5;8
Estudiante3509;10;2
Estudiante3510;8;9
Estudiante3511;9;3
Estudiante3512;5;9
Estudiante3513;1;3
Estudiante3514;10;10
Estudiante3515;4;1
Estudiante3516;6;6
Estudiante3517;2;9
Estudiante3518;6;9
Estudiante3519;3;9
Estudiante3520;8;5
Estudiante3521;9;3
Estudiante3522;1;6
Estudiante3523;2;8
Estudiante3524;3;7
Estudiante3525;7;4
Estudiante3526;7;10
Estudiante3527;2;7
Estudiante3528;5;1
Estudiante3529;9;2
Estudiante3530;4;6
Estudiante3531;1;2
Estudiante3532;2;5
Estudiante3533;1;9
Estudiante3534;9;3
Estudiante3535;6;2
Estudiante3536;8;1
Estudiante3537;7;4
Estudiante3538;7;10
Estudiante3539;2;4
Estudiante3540;1;2
Estudiante3541;2;5
Estudiante3542;7;6
Estudiante3543;1;8
Estudiante3544;5;10
Estudiante3545;8;10
Estudiante3546;6;7
Estudiante3547;7;7
Estudiante3548;9;2
Estudiante3549;5;6
Estudiante3550;8;6
Estudiante3551;2;2
Estudiante3552;1;3
Estudiante3553;8;5
Estudiante3554;9;4
Estudiante3555;3;1
Estudiante3556;10;2
Estudiante3557;4;1
Estudiante3558;5;1
Estudiante3559;5;8
Estudiante3560;1;10
Estudiante3561;7;3
Estudiante3562;8;7
Estudiante3563;5;7
Estudiante3564;5;9
Estudiante3565;5;6
Estudiante3566;6;2
Estudiante3567;8;2
Estudiante3568;2;6
Estudiante3569;3;9
Estudiante3570;2;5
Estudiante3571;4;9
Estudiante3572;7;10
Estudiante3573;5;9
Estudiante3574;5;10
Estudiante3575;10;9
Estudiante3576;2;10
Estudiante3577;5;5
Estudiante3578;7;3
Estudiante3579;2;8
Estudiante3580;6;1
Estudiante3581;9;9
Estudiante3582;7;10
Estudiante3583;10;8
Estudiante3584;1;10
Estudiante3585;3;4
Estudiante3586;7;7
Estudiante3587;5;7
Estudiante3588;5;1
Estudiante3589;4;4
Estudiante3590;5;5
Estudiante3591;2;6
Estudiante3592;3;1
Estudiante3593;10;9
Estudiante3594;3;5
Estudiante3595;5;10
Estudiante3596;8;8
Estudiante3597;1;5
Estudiante3598;9;2
Estudiante3599;6;1
Estudiante3600;2;6
Estudiante3601;1;8
Estudiante3602;1;2
Estudiante3603;5;5
Estudiante3604;7;5
Estudiante3605;2;5
Estudiante3606;5;5
Estudiante3607;4;1
Estudiante3608;10;4
Estudiante3609;3;6
Estudiante3610;6;8
Estudiante3611;3;4
Estudiante3612;7;7
Estudiante3613;1;10
Estudiante3614;9;4
Estudiante3615;4;3
Estudiante3616;8;1
Estudiante3617;9;7
Estudiante3618;4;3
Estudiante3619;5;4
Estudiante3620;5;10
Estudiante3621;3;9
Estudiante3622;1;2
Estudiante3623;9;4
