Estudiante2649;4,00;6,00;5,00
Estudiante2650;10,00;6,00;8,00
Estudiante2651;4,00;1,00;2,50
Estudiante2652;6,00;7,00;6,50
Estudiante2653;7,00;9,00;8,00
Estudiante2654;9,00;3,00;6,00
Estudiante2655;1,00;8,00;4,50
Estudiante2656;9,00;6,00;7,50
Estudiante2657;1,00;10,00;5,50
Estudiante2658;5,00;8,00;6,50
Estudiante2659;7,00;3,00;5,00
Estudiante2660;1,00;6,00;3,50
Estudiante2661;8,00;9,00;8,50
Estudiante2662;9,00;4,00;6,50
Estudiante2663;2,00;6,00;4,00
Estudiante2664;7,00;2,00;4,50
Estudiante2665;5,00;2,00;3,50
Estudiante2666;1,00;9,00;5,00
Estudiante2667;3,00;5,00;4,00
Estudiante2668;2,00;3,00;2,50
Estudiante2669;4,00;2,00;3,00
Estudiante2670;9,00;3,00;6,00
Estudiante2671;2,00;3,00;2,50
Estudiante2672;5,00;2,00;3,50
Estudiante2673;9,00;8,00;8,50
Estudiante2674;6,00;3,00;4,50
Estudiante2675;2,00;4,00;3,00
Estudiante2676;5,00;1,00;3,00
Estudiante2677;6,00;7,00;6,50
Estudiante2678;4,00;9,00;6,50
Estudiante2679;9,00;4,00;6,50
Estudiante2680;3,00;6,00;4,50
Estudiante2681;10,00;5,00;7,50
Estudiante2682;10,00;8,00;9,00
Estudiante2683;8,00;2,00;5,00
Estudiante2684;4,00;9,00;6,50
Estudiante2685;4,00;8,00;6,00
Estudiante2686;6,00;2,00;4,00
Estudiante2687;6,00;7,00;6,50
Estudiante2688;8,00;8,00;8,00
Estudiante2689;6,00;7,00;6,50
Estudiante2690;6,00;2,00;4,00
Estudiante2691;1,00;4,00;2,50
Estudiante2692;5,00;2,00;3,50
Estudiante2693;9,00;3,00;6,00
Estudiante2694;7,00;2,00;4,50
Estudiante2695;6,00;4,00;5,00
Estudiante2696;4,00;10,00;7,00
Estudiante2697;7,00;1,00;4,00
Estudiante2698;4,00;1,00;2,50
Estudiante2699;5,00;5,00;5,00
Estudiante2700;5,00;1,00;3,00
Estudiante2701;6,00;8,00;7,00
Estudiante2702;8,00;5,00;6,50
Estudiante2703;1,00;9,00;5,00
Estudiante2704;7,00;5,00;6,00
Estudiante2705;7,00;4,00;5,50
Estudiante2706;8,00;10,00;9,00
Estudiante2707;1,00;5,00;3,00
Estudiante2708;7,00;1,00;4,00
Estudiante2709;9,00;3,00;6,00
Estudiante2710;8,00;8,00;8,00
Estudiante2711;7,00;3,00;5,00
Estudiante2712;5,00;7,00;6,00
Estudiante2713;2,00;5,00;3,50
Estudiante2714;9,00;4,00;6,50
Estudiante2715;4,00;7,00;5,50
Estudiante2716;4,00;3,00;3,50
Estudiante2717;6,00;4,00;5,00
Estudiante2718;9,00;6,00;7,50
Estudiante2719;3,00;5,00;4,00
Estudiante2720;9,00;9,00;9,00
Estudiante2721;5,00;9,00;7,00
Estudiante2722;3,00;3,00;3,00
Estudiante2723;5,00;10,00;7,50
Estudiante2724;2,00;3,00;2,50
Estudiante2725;10,00;8,00;9,00
Estudiante2726;1,00;1,00;1,00
Estudiante2727;6,00;8,00;7,00
Estudiante2728;1,00;10,00;5,50
Estudiante2729;4,00;5,00;4,50
Estudiante2730;10,00;5,00;7,50
Estudiante2731;8,00;6,00;7,00
Estudiante2732;1,00;3,00;2,00
Estudiante2733;5,00;2,00;3,50
Estudiante2734;1,00;2,00;1,50
Estudiante2735;5,00;5,00;5,00
Estudiante2736;1,00;10,00;5,50
Estudiante2737;4,00;6,00;5,00
Estudiante2738;10,00;8,00;9,00
Estudiante2739;9,00;4,00;6,50
Estudiante2740;8,00;5,00;6,50
Estudiante2741;1,00;1,00;1,00
Estudiante2742;1,00;1,00;1,00
Estudiante2743;8,00;8,00;8,00
Estudiante2744;3,00;3,00;3,00
Estudiante2745;4,00;9,00;6,50
Estudiante2746;9,00;10,00;9,50
Estudiante2747;3,00;9,00;6,00
Estudiante2748;10,00;9,00;9,50
Estudiante2749;7,00;8,00;7,50
Estudiante2750;4,00;10,00;7,00
Estudiante2751;4,00;6,00;5,00
Estudiante2752;8,00;4,00;6,00
Estudiante2753;3,00;4,00;3,50
Estudiante2754;10,00;4,00;7,00
Estudiante2755;6,00;1,00;3,50
Estudiante2756;4,00;10,00;7,00
Estudiante2757;10,00;10,00;10,00
Estudiante2758;3,00;7,00;5,00
Estudiante2759;3,00;10,00;6,50
Estudiante2760;8,00;1,00;4,50
Estudiante2761;3,00;10,00;6,50
Estudiante2762;4,00;4,00;4,00
Estudiante2763;3,00;9,00;6,00
Estudiante2764;3,00;6,00;4,50
Estudiante2765;8,00;2,00;5,00
Estudiante2766;8,00;3,00;5,50
Estudiante2767;2,00;2,00;2,00
Estudiante2768;6,00;2,00;4,00
Estudiante2769;7,00;6,00;6,50
Estudiante2770;8,00;6,00;7,00
Estudiante2771;8,00;6,00;7,00
Estudiante2772;7,00;10,00;8,50
Estudiante2773;7,00;6,00;6,50
Estudiante2774;10,00;1,00;5,50
Estudiante2775;4,00;9,00;6,50
Estudiante2776;8,00;6,00;7,00
Estudiante2777;3,00;6,00;4,50
Estudiante2778;5,00;6,00;5,50
Estudiante2779;2,00;4,00;3,00
Estudiante2780;9,00;3,00;6,00
Estudiante2781;6,00;4,00;5,00
Estudiante2782;3,00;1,00;2,00
Estudiante2783;10,00;3,00;6,50
Estudiante2784;3,00;8,00;5,50
Estudiante2785;10,00;5,00;7,50
Estudiante2786;7,00;8,00;7,50
Estudiante2787;3,00;7,00;5,00
Estudiante2788;4,00;10,00;7,00
Estudiante2789;4,00;10,00;7,00
Estudiante2790;5,00;6,00;5,50
Estudiante2791;9,00;6,00;7,50
Estudiante2792;8,00;10,00;9,00
Estudiante2793;7,00;9,00;8,00
Estudiante2794;8,00;2,00;5,00
Estudiante2795;4,00;1,00;2,50
Estudiante2796;8,00;4,00;6,00
Estudiante2797;10,00;10,00;10,00
Estudiante2798;7,00;7,00;7,00
Estudiante2799;2,00;4,00;3,00
Estudiante2800;6,00;6,00;6,00
Estudiante2801;7,00;5,00;6,00
Estudiante2802;2,00;8,00;5,00
Estudiante2803;6,00;8,00;7,00
Estudiante2804;8,00;3,00;5,50
Estudiante2805;6,00;10,00;8,00
Estudiante2806;9,00;7,00;8,00
Estudiante2807;6,00;10,00;8,00
Estudiante2808;10,00;5,00;7,50
Estudiante2809;1,00;10,00;5,50
Estudiante2810;2,00;3,00;2,50
Estudiante2811;4,00;8,00;6,00
Estudiante2812;7,00;5,00;6,00
Estudiante2813;9,00;4,00;6,50
Estudiante2814;5,00;2,00;3,50
Estudiante2815;9,00;4,00;6,50
Estudiante2816;7,00;8,00;7,50
Estudiante2817;8,00;5,00;6,50
Estudiante2818;8,00;8,00;8,00
Estudiante2819;10,00;9,00;9,50
Estudiante2820;9,00;5,00;7,00
Estudiante2821;3,00;7,00;5,00
Estudiante2822;7,00;1,00;4,00
Estudiante2823;8,00;10,00;9,00
Estudiante2824;6,00;5,00;5,50
Estudiante2825;3,00;8,00;5,50
Estudiante2826;7,00;8,00;7,50
Estudiante2827;8,00;10,00;9,00
Estudiante2828;5,00;4,00;4,50
Estudiante2829;2,00;1,00;1,50
Estudiante2830;7,00;3,00;5,00
Estudiante2831;3,00;5,00;4,00
Estudiante2832;7,00;8,00;7,50
Estudiante2833;1,00;6,00;3,50
Estudiante2834;4,00;7,00;5,50
Estudiante2835;8,00;4,00;6,00
Estudiante2836;2,00;3,00;2,50
Estudiante2837;9,00;9,00;9,00
Estudiante2838;10,00;1,00;5,50
Estudiante2839;1,00;3,00;2,00
Estudiante2840;5,00;2,00;3,50
Estudiante2841;1,00;3,00;2,00
Estudiante2842;7,00;2,00;4,50
Estudiante2843;2,00;3,00;2,50
Estudiante2844;4,00;4,00;4,00
Estudiante2845;2,00;8,00;5,00
Estudiante2846;1,00;4,00;2,50
Estudiante2847;6,00;1,00;3,50
Estudiante2848;5,00;7,00;6,00
Estudiante2849;3,00;7,00;5,00
Estudiante2850;8,00;3,00;5,50
Estudiante2851;2,00;3,00;2,50
Estudiante2852;4,00;9,00;6,50
Estudiante2853;4,00;1,00;2,50
Estudiante2854;5,00;7,00;6,00
Estudiante2855;3,00;4,00;3,50
Estudiante2856;1,00;5,00;3,00
Estudiante2857;4,00;1,00;2,50
Estudiante2858;5,00;6,00;5,50
Estudiante2859;9,00;6,00;7,50
Estudiante2860;2,00;6,00;4,00
Estudiante2861;3,00;7,00;5,00
Estudiante2862;7,00;9,00;8,00
Estudiante2863;2,00;1,00;1,50
Estudiante2864;7,00;4,00;5,50
Estudiante2865;2,00;5,00;3,50
Estudiante2866;1,00;2,00;1,50
Estudiante2867;2,00;10,00;6,00
Estudiante2868;5,00;3,00;4,00
Estudiante2869;10,00;1,00;5,50
Estudiante2870;2,00;3,00;2,50
Estudiante2871;5,00;3,00;4,00
Estudiante2872;9,00;7,00;8,00
Estudiante2873;5,00;10,00;7,50
Estudiante2874;4,00;4,00;4,00
Estudiante2875;8,00;5,00;6,50
Estudiante2876;8,00;6,00;7,00
Estudiante2877;7,00;3,00;5,00
Estudiante2878;10,00;10,00;10,00
Estudiante2879;2,00;2,00;2,00
Estudiante2880;2,00;6,00;4,00
Estudiante2881;4,00;3,00;3,50
Estudiante2882;3,00;3,00;3,00
Estudiante2883;7,00;8,00;7,50
Estudiante2884;7,00;8,00;7,50
Estudiante2885;5,00;1,00;3,00
Estudiante2886;3,00;9,00;6,00
Estudiante2887;8,00;3,00;5,50
Estudiante2888;2,00;2,00;2,00
Estudiante2889;3,00;10,00;6,50
Estudiante2890;6,00;10,00;8,00
Estudiante2891;7,00;5,00;6,00
Estudiante2892;7,00;4,00;5,50
Estudiante2893;5,00;7,00;6,00
Estudiante2894;4,00;2,00;3,00
Estudiante2895;5,00;5,00;5,00
Estudiante2896;4,00;5,00;4,50
Estudiante2897;7,00;3,00;5,00
Estudiante2898;7,00;5,00;6,00
Estudiante2899;8,00;6,00;7,00
Estudiante2900;7,00;1,00;4,00
Estudiante2901;3,00;6,00;4,50
Estudiante2902;10,00;8,00;9,00
Estudiante2903;1,00;7,00;4,00
Estudiante2904;7,00;10,00;8,50
Estudiante2905;10,00;3,00;6,50
Estudiante2906;6,00;5,00;5,50
Estudiante2907;10,00;10,00;10,00
Estudiante2908;6,00;10,00;8,00
Estudiante2909;5,00;9,00;7,00
Estudiante2910;1,00;8,00;4,50
Estudiante2911;2,00;5,00;3,50
Estudiante2912;4,00;8,00;6,00
Estudiante2913;7,00;1,00;4,00
Estudiante2914;10,00;8,00;9,00
Estudiante2915;10,00;9,00;9,50
Estudiante2916;9,00;7,00;8,00
Estudiante2917;8,00;1,00;4,50
Estudiante2918;7,00;1,00;4,00
Estudiante2919;5,00;1,00;3,00
Estudiante2920;7,00;3,00;5,00
Estudiante2921;7,00;4,00;5,50
Estudiante2922;8,00;9,00;8,50
Estudiante2923;4,00;5,00;4,50
Estudiante2924;8,00;10,00;9,00
Estudiante2925;3,00;10,00;6,50
Estudiante2926;3,00;10,00;6,50
Estudiante2927;4,00;4,00;4,00
Estudiante2928;6,00;7,00;6,50
Estudiante2929;5,00;5,00;5,00
Estudiante2930;8,00;7,00;7,50
Estudiante2931;3,00;6,00;4,50
Estudiante2932;3,00;2,00;2,50
Estudiante2933;3,00;2,00;2,50
Estudiante2934;2,00;6,00;4,00
Estudiante2935;4,00;2,00;3,00
Estudiante2936;7,00;2,00;4,50
Estudiante2937;6,00;1,00;3,50
Estudiante2938;4,00;4,00;4,00
Estudiante2939;10,00;6,00;8,00
Estudiante2940;4,00;3,00;3,50
Estudiante2941;1,00;8,00;4,50
Estudiante2942;5,00;5,00;5,00
Estudiante2943;7,00;4,00;5,50
Estudiante2944;5,00;2,00;3,50
Estudiante2945;5,00;2,00;3,50
Estudiante2946;6,00;10,00;8,00
Estudiante2947;1,00;10,00;5,50
Estudiante2948;6,00;6,00;6,00
Estudiante2949;9,00;6,00;7,50
Estudiante2950;3,00;4,00;3,50
Estudiante2951;3,00;8,00;5,50
Estudiante2952;4,00;2,00;3,00
Estudiante2953;4,00;7,00;5,50
Estudiante2954;1,00;6,00;3,50
Estudiante2955;5,00;4,00;4,50
Estudiante2956;8,00;2,00;5,00
Estudiante2957;8,00;5,00;6,50
Estudiante2958;5,00;5,00;5,00
Estudiante2959;6,00;3,00;4,50
Estudiante2960;9,00;4,00;6,50
Estudiante2961;9,00;8,00;8,50
Estudiante2962;7,00;7,00;7,00
Estudiante2963;1,00;9,00;5,00
Estudiante2964;8,00;8,00;8,00
Estudiante2965;1,00;4,00;2,50
Estudiante2966;1,00;1,00;1,00
Estudiante2967;8,00;5,00;6,50
Estudiante2968;1,00;4,00;2,50
Estudiante2969;7,00;3,00;5,00
Estudiante2970;2,00;7,00;4,50
Estudiante2971;8,00;1,00;4,50
Estudiante2972;5,00;1,00;3,00
Estudiante2973;8,00;6,00;7,00
Estudiante2974;6,00;6,00;6,00
Estudiante2975;8,00;7,00;7,50
Estudiante2976;9,00;4,00;6,50
Estudiante2977;3,00;3,00;3,00
Estudiante2978;4,00;6,00;5,00
Estudiante2979;3,00;4,00;3,50
Estudiante2980;4,00;5,00;4,50
Estudiante2981;3,00;10,00;6,50
Estudiante2982;4,00;5,00;4,50
Estudiante2983;7,00;7,00;7,00
Estudiante2984;8,00;10,00;9,00
Estudiante2985;4,00;3,00;3,50
Estudiante2986;4,00;4,00;4,00
Estudiante2987;9,00;7,00;8,00
Estudiante2988;7,00;8,00;7,50
Estudiante2989;9,00;4,00;6,50
Estudiante2990;8,00;4,00;6,00
Estudiante2991;7,00;9,00;8,00
Estudiante2992;7,00;7,00;7,00
Estudiante2993;1,00;5,00;3,00
Estudiante2994;9,00;2,00;5,50
Estudiante2995;8,00;2,00;5,00
Estudiante2996;9,00;2,00;5,50
Estudiante2997;10,00;6,00;8,00
Estudiante2998;4,00;7,00;5,50
Estudiante2999;8,00;8,00;8,00
Estudiante3000;1,00;3,00;2,00
Estudiante3001;9,00;9,00;9,00
Estudiante3002;3,00;10,00;6,50
Estudiante3003;7,00;4,00;5,50
Estudiante3004;7,00;10,00;8,50
Estudiante3005;8,00;4,00;6,00
Estudiante3006;6,00;8,00;7,00
Estudiante3007;2,00;3,00;2,50
Estudiante3008;5,00;1,00;3,00
Estudiante3009;10,00;10,00;10,00
Estudiante3010;9,00;10,00;9,50
Estudiante3011;1,00;4,00;2,50
Estudiante3012;1,00;4,00;2,50
Estudiante3013;4,00;10,00;7,00
Estudiante3014;10,00;2,00;6,00
Estudiante3015;9,00;10,00;9,50
Estudiante3016;2,00;9,00;5,50
Estudiante3017;2,00;1,00;1,50
Estudiante3018;8,00;1,00;4,50
Estudiante3019;4,00;9,00;6,50
Estudiante3020;4,00;7,00;5,50
Estudiante3021;10,00;1,00;5,50
Estudiante3022;2,00;1,00;1,50
Estudiante3023;2,00;5,00;3,50
Estudiante3024;2,00;6,00;4,00
Estudiante3025;6,00;1,00;3,50
Estudiante3026;2,00;4,00;3,00
Estudiante3027;10,00;2,00;6,00
Estudiante3028;4,00;7,00;5,50
Estudiante3029;6,00;3,00;4,50
Estudiante3030;9,00;6,00;7,50
Estudiante3031;3,00;9,00;6,00
Estudiante3032;6,00;9,00;7,50
Estudiante3033;10,00;1,00;5,50
Estudiante3034;2,00;4,00;3,00
Estudiante3035;3,00;7,00;5,00
Estudiante3036;5,00;8,00;6,50
Estudiante3037;2,00;1,00;1,50
Estudiante3038;8,00;8,00;8,00
Estudiante3039;4,00;7,00;5,50
Estudiante3040;10,00;9,00;9,50
Estudiante3041;8,00;5,00;6,50
Estudiante3042;8,00;2,00;5,00
Estudiante3043;2,00;7,00;4,50
Estudiante3044;6,00;7,00;6,50
Estudiante3045;7,00;7,00;7,00
Estudiante3046;9,00;9,00;9,00
Estudiante3047;5,00;5,00;5,00
Estudiante3048;4,00;8,00;6,00
Estudiante3049;5,00;7,00;6,00
Estudiante3050;2,00;8,00;5,00
Estudiante3051;1,00;5,00;3,00
Estudiante3052;8,00;10,00;9,00
Estudiante3053;3,00;10,00;6,50
Estudiante3054;2,00;5,00;3,50
Estudiante3055;4,00;1,00;2,50
Estudiante3056;10,00;4,00;7,00
Estudiante3057;6,00;3,00;4,50
Estudiante3058;2,00;4,00;3,00
Estudiante3059;3,00;6,00;4,50
Estudiante3060;1,00;1,00;1,00
Estudiante3061;6,00;10,00;8,00
Estudiante3062;5,00;10,00;7,50
Estudiante3063;10,00;8,00;9,00
Estudiante3064;10,00;2,00;6,00
Estudiante3065;7,00;6,00;6,50
Estudiante3066;10,00;5,00;7,50
Estudiante3067;3,00;9,00;6,00
Estudiante3068;6,00;4,00;5,00
Estudiante3069;8,00;4,00;6,00
Estudiante3070;3,00;9,00;6,00
Estudiante3071;1,00;5,00;3,00
Estudiante3072;7,00;8,00;7,50
Estudiante3073;10,00;5,00;7,50
Estudiante3074;6,00;1,00;3,50
Estudiante3075;4,00;1,00;2,50
Estudiante3076;3,00;10,00;6,50
Estudiante3077;6,00;8,00;7,00
Estudiante3078;3,00;5,00;4,00
Estudiante3079;5,00;2,00;3,50
Estudiante3080;8,00;6,00;7,00
Estudiante3081;7,00;2,00;4,50
Estudiante3082;2,00;7,00;4,50
Estudiante3083;6,00;8,00;7,00
Estudiante3084;5,00;3,00;4,00
Estudiante3085;10,00;5,00;7,50
Estudiante3086;8,00;9,00;8,50
Estudiante3087;3,00;8,00;5,50
Estudiante3088;3,00;6,00;4,50
Estudiante3089;4,00;5,00;4,50
Estudiante3090;9,00;2,00;5,50
Estudiante3091;6,00;4,00;5,00
Estudiante3092;5,00;4,00;4,50
Estudiante3093;7,00;7,00;7,00
Estudiante3094;10,00;5,00;7,50
Estudiante3095;3,00;10,00;6,50
Estudiante3096;10,00;6,00;8,00
Estudiante3097;7,00;8,00;7,50
Estudiante3098;6,00;10,00;8,00
Estudiante3099;9,00;3,00;6,00
Estudiante3100;3,00;5,00;4,00
Estudiante3101;8,00;1,00;4,50
Estudiante3102;9,00;8,00;8,50
Estudiante3103;6,00;7,00;6,50
Estudiante3104;1,00;9,00;5,00
Estudiante3105;9,00;7,00;8,00
Estudiante3106;4,00;6,00;5,00
Estudiante3107;6,00;3,00;4,50
Estudiante3108;9,00;3,00;6,00
Estudiante3109;9,00;5,00;7,00
Estudiante3110;1,00;9,00;5,00
Estudiante3111;10,00;10,00;10,00
Estudiante3112;3,00;8,00;5,50
Estudiante3113;6,00;8,00;7,00
Estudiante3114;3,00;3,00;3,00
Estudiante3115;7,00;10,00;8,50
Estudiante3116;3,00;7,00;5,00
Estudiante3117;9,00;6,00;7,50
Estudiante3118;10,00;3,00;6,50
Estudiante3119;5,00;5,00;5,00
Estudiante3120;8,00;3,00;5,50
Estudiante3121;6,00;1,00;3,50
Estudiante3122;10,00;10,00;10,00
Estudiante3123;2,00;9,00;5,50
Estudiante3124;1,00;3,00;2,00
Estudiante3125;5,00;1,00;3,00
Estudiante3126;2,00;10,00;6,00
Estudiante3127;1,00;3,00;2,00
Estudiante3128;1,00;10,00;5,50
Estudiante3129;7,00;3,00;5,00
Estudiante3130;6,00;10,00;8,00
Estudiante3131;9,00;1,00;5,00
Estudiante3132;9,00;2,00;5,50
Estudiante3133;4,00;1,00;2,50
Estudiante3134;10,00;7,00;8,50
Estudiante3135;7,00;7,00;7,00
Estudiante3136;4,00;10,00;7,00
Estudiante3137;8,00;2,00;5,00
Estudiante3138;2,00;8,00;5,00
Estudiante3139;2,00;6,00;4,00
Estudiante3140;5,00;5,00;5,00
Estudiante3141;3,00;10,00;6,50
Estudiante3142;3,00;10,00;6,50
Estudiante3143;7,00;3,00;5,00
Estudiante3144;10,00;2,00;6,00
Estudiante3145;8,00;8,00;8,00
Estudiante3146;4,00;4,00;4,00
Estudiante3147;8,00;4,00;6,00
Estudiante3148;2,00;10,00;6,00
Estudiante3149;8,00;7,00;7,50
Estudiante3150;7,00;2,00;4,50
Estudiante3151;5,00;5,00;5,00
Estudiante3152;3,00;1,00;2,00
Estudiante3153;10,00;7,00;8,50
Estudiante3154;2,00;2,00;2,00
Estudiante3155;3,00;9,00;6,00
Estudiante3156;7,00;4,00;5,50
Estudiante3157;4,00;3,00;3,50
Estudiante3158;9,00;10,00;9,50
Estudiante3159;4,00;1,00;2,50
Estudiante3160;6,00;10,00;8,00
Estudiante3161;9,00;4,00;6,50
Estudiante3162;2,00;1,00;1,50
Estudiante3163;3,00;3,00;3,00
Estudiante3164;10,00;6,00;8,00
Estudiante3165;7,00;7,00;7,00
Estudiante3166;6,00;1,00;3,50
Estudiante3167;1,00;10,00;5,50
Estudiante3168;7,00;7,00;7,00
Estudiante3169;9,00;6,00;7,50
Estudiante3170;9,00;4,00;6,50
Estudiante3171;9,00;1,00;5,00
Estudiante3172;10,00;2,00;6,00
Estudiante3173;8,00;5,00;6,50
Estudiante3174;4,00;6,00;5,00
Estudiante3175;9,00;9,00;9,00
Estudiante3176;3,00;6,00;4,50
Estudiante3177;4,00;5,00;4,50
Estudiante3178;10,00;1,00;5,50
Estudiante3179;10,00;7,00;8,50
Estudiante3180;2,00;10,00;6,00
Estudiante3181;1,00;8,00;4,50
Estudiante3182;2,00;3,00;2,50
Estudiante3183;5,00;2,00;3,50
Estudiante3184;10,00;3,00;6,50
Estudiante3185;6,00;6,00;6,00
Estudiante3186;7,00;7,00;7,00
Estudiante3187;10,00;1,00;5,50
Estudiante3188;1,00;9,00;5,00
Estudiante3189;7,00;3,00;5,00
Estudiante3190;4,00;7,00;5,50
Estudiante3191;7,00;8,00;7,50
Estudiante3192;3,00;9,00;6,00
Estudiante3193;5,00;6,00;5,50
Estudiante3194;8,00;8,00;8,00
Estudiante3195;8,00;5,00;6,50
Estudiante3196;2,00;7,00;4,50
Estudiante3197;5,00;8,00;6,50
Estudiante3198;1,00;10,00;5,50
Estudiante3199;9,00;4,00;6,50
Estudiante3200;5,00;2,00;3,50
Estudiante3201;1,00;4,00;2,50
Estudiante3202;2,00;2,00;2,00
Estudiante3203;6,00;9,00;7,50
Estudiante3204;7,00;2,00;4,50
Estudiante3205;3,00;2,00;2,50
Estudiante3206;8,00;9,00;8,50
Estudiante3207;2,00;1,00;1,50
Estudiante3208;6,00;3,00;4,50
Estudiante3209;7,00;7,00;7,00
Estudiante3210;1,00;4,00;2,50
Estudiante3211;8,00;8,00;8,00
Estudiante3212;6,00;3,00;4,50
Estudiante3213;7,00;10,00;8,50
Estudiante3214;4,00;1,00;2,50
Estudiante3215;9,00;10,00;9,50
Estudiante3216;10,00;3,00;6,50
Estudiante3217;10,00;3,00;6,50
Estudiante3218;5,00;9,00;7,00
Estudiante3219;7,00;9,00;8,00
Estudiante3220;3,00;5,00;4,00
Estudiante3221;1,00;2,00;1,50
Estudiante3222;7,00;1,00;4,00
Estudiante3223;8,00;4,00;6,00
Estudiante3224;1,00;1,00;1,00
Estudiante3225;8,00;2,00;5,00
Estudiante3226;7,00;4,00;5,50
Estudiante3227;10,00;9,00;9,50
Estudiante3228;1,00;4,00;2,50
Estudiante3229;7,00;6,00;6,50
Estudiante3230;3,00;9,00;6,00
Estudiante3231;2,00;2,00;2,00
Estudiante3232;4,00;10,00;7,00
Estudiante3233;9,00;7,00;8,00
Estudiante3234;10,00;10,00;10,00
Estudiante3235;3,00;6,00;4,50
Estudiante3236;4,00;2,00;3,00
Estudiante3237;4,00;9,00;6,50
Estudiante3238;4,00;7,00;5,50
Estudiante3239;1,00;1,00;1,00
Estudiante3240;7,00;4,00;5,50
Estudiante3241;3,00;8,00;5,50
Estudiante3242;9,00;10,00;9,50
Estudiante3243;3,00;6,00;4,50
Estudiante3244;2,00;10,00;6,00
Estudiante3245;8,00;9,00;8,50
Estudiante3246;2,00;8,00;5,00
Estudiante3247;8,00;4,00;6,00
Estudiante3248;7,00;5,00;6,00
Estudiante3249;1,00;10,00;5,50
Estudiante3250;2,00;1,00;1,50
Estudiante3251;1,00;7,00;4,00
Estudiante3252;8,00;6,00;7,00
Estudiante3253;1,00;2,00;1,50
Estudiante3254;3,00;2,00;2,50
Estudiante3255;4,00;4,00;4,00
Estudiante3256;7,00;8,00;7,50
Estudiante3257;1,00;5,00;3,00
Estudiante3258;8,00;2,00;5,00
Estudiante3259;10,00;7,00;8,50
Estudiante3260;1,00;1,00;1,00
Estudiante3261;5,00;6,00;5,50
Estudiante3262;4,00;4,00;4,00
Estudiante3263;9,00;7,00;8,00
Estudiante3264;7,00;5,00;6,00
Estudiante3265;6,00;9,00;7,50
Estudiante3266;1,00;3,00;2,00
Estudiante3267;10,00;6,00;8,00
Estudiante3268;3,00;4,00;3,50
Estudiante3269;5,00;6,00;5,50
Estudiante3270;6,00;1,00;3,50
Estudiante3271;9,00;10,00;9,50
Estudiante3272;10,00;2,00;6,00
Estudiante3273;9,00;6,00;7,50
Estudiante3274;9,00;3,00;6,00
Estudiante3275;8,00;2,00;5,00
Estudiante3276;10,00;2,00;6,00
Estudiante3277;3,00;8,00;5,50
Estudiante3278;1,00;2,00;1,50
Estudiante3279;6,00;2,00;4,00
Estudiante3280;2,00;5,00;3,50
Estudiante3281;3,00;9,00;6,00
Estudiante3282;9,00;3,00;6,00
Estudiante3283;1,00;1,00;1,00
Estudiante3284;4,00;5,00;4,50
Estudiante3285;6,00;6,00;6,00
Estudiante3286;2,00;3,00;2,50
Estudiante3287;3,00;1,00;2,00
Estudiante3288;9,00;10,00;9,50
Estudiante3289;6,00;6,00;6,00
Estudiante3290;9,00;8,00;8,50
Estudiante3291;7,00;2,00;4,50
Estudiante3292;5,00;6,00;5,50
Estudiante3293;10,00;8,00;9,00
Estudiante3294;5,00;7,00;6,00
Estudiante3295;2,00;4,00;3,00
Estudiante3296;10,00;4,00;7,00
Estudiante3297;8,00;4,00;6,00
Estudiante3298;5,00;7,00;6,00
Estudiante3299;6,00;3,00;4,50
Estudiante3300;7,00;2,00;4,50
Estudiante3301;9,00;1,00;5,00
Estudiante3302;1,00;1,00;1,00
Estudiante3303;3,00;9,00;6,00
Estudiante3304;9,00;2,00;5,50
Estudiante3305;7,00;1,00;4,00
Estudiante3306;7,00;2,00;4,50
Estudiante3307;2,00;2,00;2,00
Estudiante3308;4,00;7,00;5,50
Estudiante3309;9,00;8,00;8,50
Estudiante3310;3,00;6,00;4,50
Estudiante3311;8,00;9,00;8,50
Estudiante3312;6,00;4,00;5,00
Estudiante3313;8,00;3,00;5,50
Estudiante3314;7,00;8,00;7,50
Estudiante3315;7,00;2,00;4,50
Estudiante3316;10,00;7,00;8,50
Estudiante3317;6,00;5,00;5,50
Estudiante3318;9,00;10,00;9,50
Estudiante3319;3,00;6,00;4,50
Estudiante3320;1,00;7,00;4,00
Estudiante3321;3,00;1,00;2,00
Estudiante3322;2,00;9,00;5,50
Estudiante3323;2,00;9,00;5,50
Estudiante3324;1,00;1,00;1,00
Estudiante3325;2,00;7,00;4,50
Estudiante3326;10,00;5,00;7,50
Estudiante3327;4,00;4,00;4,00
Estudiante3328;3,00;2,00;2,50
Estudiante3329;4,00;9,00;6,50
Estudiante3330;6,00;7,00;6,50
Estudiante3331;9,00;3,00;6,00
Estudiante3332;2,00;9,00;5,50
Estudiante3333;10,00;9,00;9,50
Estudiante3334;3,00;8,00;5,50
Estudiante3335;1,00;3,00;2,00
Estudiante3336;5,00;9,00;7,00
Estudiante3337;3,00;10,00;6,50
Estudiante3338;1,00;8,00;4,50
Estudiante3339;2,00;9,00;5,50
Estudiante3340;8,00;10,00;9,00
Estudiante3341;10,00;8,00;9,00
Estudiante3342;4,00;1,00;2,50
Estudiante3343;9,00;5,00;7,00
Estudiante3344;7,00;6,00;6,50
Estudiante3345;3,00;1,00;2,00
Estudiante3346;4,00;8,00;6,00
Estudiante3347;10,00;2,00;6,00
Estudiante3348;8,00;5,00;6,50
